FSO_Attenuation_Visibility_dB,FSO_Attenuation_Cloud_Model_dB,RF_Total_Attenuation_dB
152.69704,1908.3634,124.828285
-116.21803,-954.05505,131.63686
-63.063,-452.48856,138.26036
-57.553226,476.23984,146.20412
-278.5333,-3065.5679,137.3357
-58.3831,1263.6637,103.5528
-426.76764,-1843.029,108.204315
140.51564,672.399,152.67894
-17.922518,1700.2299,126.946236
-171.21017,263.34012,147.20207
-15.1463175,286.80112,122.068375
-372.4336,-2773.525,124.641174
-195.16728,-2747.793,142.56204
-198.12167,-866.88574,122.331894
-336.6738,-3228.17,138.85516
-186.83505,1373.3602,98.32968
-7.970378,610.2236,124.95614
-257.9502,251.78087,110.71961
-170.11703,2614.4414,99.70748
-22.673563,1414.3331,136.35382
-161.52513,966.8015,116.89314
-321.92136,-2555.2766,132.3637
-206.39397,-2671.1519,150.9831
-313.0582,-1673.2444,111.91993
-96.41927,729.4189,118.19254
105.18362,-419.54898,149.52376
-122.48471,1651.765,88.92758
-214.19356,-767.1389,118.39416
-206.7749,-830.03723,120.57158
-486.59106,-1672.5815,99.42839
-397.97876,-834.4214,118.30944
40.28194,1487.9199,115.50874
-299.97595,-1319.9163,125.977776
-10.98779,-6.4513774,159.06912
-342.984,-2645.2444,128.24956
-149.04099,-148.1913,132.49034
-177.96107,-928.62915,127.041016
-268.04163,-1294.2983,116.44564
7.712309,-1032.5067,147.68698
-53.777905,-617.5397,132.99715
-281.33255,-1630.4343,124.16494
-178.038,713.49756,124.94888
-136.42336,-1101.1635,139.068
-323.3559,326.56192,100.15416
45.190853,2644.6782,106.75544
93.27271,2484.2717,117.764786
-156.5766,-2068.1624,134.22565
-229.81938,-1381.2117,128.08353
-112.92149,-385.61368,140.50517
-103.539055,531.6023,120.42833
110.265465,1753.2826,114.95214
-155.95386,-693.5359,125.16343
-168.99435,-85.16396,112.35695
154.32257,594.27704,131.7475
-243.2404,-447.55777,110.69088
-240.24101,-132.01436,120.83793
71.741646,2.3678365,145.9322
-97.85454,-299.7831,135.688
-47.353786,643.2501,115.05783
-321.17526,-3964.0667,135.4328
40.257744,-1122.2571,157.59062
-270.19907,-982.0823,111.93904
-130.93208,-1173.8901,138.81209
-208.94984,-2852.1475,147.9746
-85.34645,411.65698,127.070625
0.7634201,-547.59143,141.77548
115.02188,1438.7417,139.91888
-123.78015,-1696.7715,140.52956
-357.01575,-1247.8904,115.557274
-290.87753,-501.1873,119.383606
-318.5531,-667.8938,117.15948
-144.7288,1465.7859,121.70217
-349.019,-2640.631,123.15372
79.71902,311.13553,130.95895
-259.73227,-1614.1082,133.25853
26.01498,1524.8158,130.93251
275.5557,1374.1475,144.53493
3.0076056,-1578.2344,149.11212
-264.28433,-156.93117,128.43472
-10.03159,326.11978,130.40399
-74.676735,-585.4021,144.44972
-140.82153,63.840126,116.01732
-19.521833,161.93974,116.38035
12.201845,-332.5408,145.59064
-417.2491,-1681.3665,116.81938
-156.73843,124.70603,122.43607
-121.62445,68.3502,135.52736
-48.505367,2995.2983,114.78326
45.269596,935.4359,114.433655
-186.70763,-497.35562,116.525345
-177.35362,-783.03467,145.23807
-18.189428,-212.73586,159.14285
-147.50044,1047.879,105.86976
-336.50266,-2705.7988,120.71465
-175.48799,-326.43228,119.2301
-239.95534,-2004.7578,135.24425
-372.28503,-1666.4065,120.32197
100.465324,2005.221,123.54273
-67.97786,2187.7595,93.36575
117.01478,523.3105,149.23419
-329.05734,-3065.3235,132.62898
52.348213,49.80253,146.71413
-157.0856,815.8657,129.18636
-0.48984244,-1449.1553,148.72015
246.68307,4122.449,107.45363
158.17847,1410.1826,149.52965
-113.59412,-611.916,119.47391
-98.29249,-784.35803,127.885185
-187.25224,-1978.3875,150.48589
-378.78622,-1340.0732,114.90469
-112.01959,833.05365,113.422485
-188.79066,-1598.7556,132.00113
-283.66846,-2.0544658,96.71177
-178.58554,-709.20654,119.696884
-520.4912,-2959.3853,119.56449
-52.510838,234.5933,142.8818
28.451466,606.89856,138.61223
-29.605146,-430.3046,134.23297
-89.961784,-940.3833,137.9039
-31.699488,674.03595,128.51817
117.050606,1709.6251,140.03085
-184.10486,410.0324,121.77997
-36.385742,1391.6754,128.23854
-83.098564,275.33194,121.59944
-292.35376,-1937.1057,132.86264
-269.14005,-2528.694,154.19986
-228.31075,-1751.4421,134.69417
-255.76567,-728.78516,120.25019
-217.0273,-1086.5247,134.22647
-150.91913,-702.43164,156.11064
-377.74268,-3212.641,122.33991
-193.09593,-2311.243,150.7613
-60.822758,-594.6692,147.61584
-242.67094,-2406.0115,121.543915
-153.48872,1220.2063,117.04114
-32.984676,633.0828,144.13277
-41.78019,4076.379,69.27037
-158.66747,12.317482,112.5016
-51.980648,961.3406,142.61693
-66.58508,-1914.689,163.1406
-274.27356,-2514.4077,147.92026
-61.69444,-555.0222,162.10936
44.02466,2398.412,93.543686
-134.06258,-1165.1671,149.27202
-56.942112,657.7107,129.75433
-218.70894,-1.2982403,111.960526
-159.06055,-535.32556,133.1212
-103.65206,-2129.3293,134.30544
-92.37021,-526.4098,111.71801
84.47167,1103.7476,108.13837
-443.77982,-1232.4077,111.872536
-52.48624,-1325.3743,159.70154
-38.9723,1704.938,108.164536
47.6886,783.4253,133.7121
-95.04382,766.6109,132.4663
-96.63663,-705.39526,131.42555
22.423346,1220.3726,134.91824
26.527147,-940.2666,155.29327
-35.4244,3159.455,103.34805
-24.362455,-287.7632,152.22281
-258.39194,-747.2886,121.041466
-249.67583,-155.57704,127.047775
-225.45981,-518.2533,126.52312
-101.39137,775.5183,111.73299
19.823647,1106.2056,132.82509
-251.40068,-799.12415,113.75425
-296.67624,-3490.3167,137.50189
-356.74734,-2002.728,106.6189
-227.47043,-604.0642,128.6791
-162.70752,-19.213463,127.33892
138.15741,1987.9276,98.971275
-80.95887,2184.1787,66.67897
-59.856396,629.1176,100.75861
-192.52946,-703.18835,130.74854
5.2748604,-868.1725,141.49068
-279.6455,-2309.3052,123.913666
-167.24278,-2613.9663,127.99453
29.799486,-663.03723,145.32922
280.22305,4415.6484,92.35936
-180.51814,-2451.1597,143.98038
-277.48373,-2039.888,124.247345
59.932903,1028.0579,117.69728
-206.2281,-1964.3792,125.11565
-160.21573,-1851.2468,142.62393
-228.59921,-812.3578,111.7978
-315.08142,-1795.3032,121.829124
-129.7681,-2362.405,143.62888
66.525246,3133.128,106.076416
-79.36048,1327.733,111.14138
-23.116285,876.0777,118.64076
-201.28305,-1655.1626,140.60359
94.00528,460.45428,153.5256
-180.45691,-1519.7642,125.39576
-188.98329,-204.63356,119.82843
-193.22849,-853.03564,133.96388
-233.54622,36.238686,113.51629
-86.14621,1171.1982,118.98493
-268.18167,1414.1273,106.30763
-223.37068,-1295.7507,154.3957
-109.07548,-186.00233,132.649
-156.1857,-204.9911,132.62715
80.61851,4300.487,101.57243
-46.728394,-1301.5171,154.10127
-385.27127,-3109.2532,123.3012
-261.27072,682.1692,91.37676
-34.82971,948.30054,132.34819
-263.61963,-2588.5693,146.0103
-45.120678,-1456.2332,154.08173
12.03068,419.0044,131.141
72.64808,1029.2391,138.58951
-249.51253,-234.70876,118.68333
35.910694,468.80148,134.04472
-43.505936,441.25424,140.65547
-49.299885,-1416.2432,141.10942
64.792,1240.6398,121.7636
-282.8706,-2576.3005,133.25128
-259.1498,99.00449,116.3356
69.625336,693.3218,161.749
-4.1879606,-1444.9248,163.62103
102.54895,-1648.6758,154.75818
-124.80026,-3263.5515,158.87964
-29.88186,169.67601,138.14996
137.59018,2489.0886,112.589645
-1.5484781,-461.93948,159.47438
-275.8041,860.6189,112.89614
50.104507,263.81192,139.84506
-83.77222,1915.2782,84.981064
-164.77217,677.8459,119.32079
-249.1472,-1155.5701,129.69463
-341.98276,-2640.554,138.50378
236.98477,1142.1503,148.27043
-125.51547,533.9547,108.06166
-243.10725,-1593.5864,128.79807
71.6939,-98.64596,137.04845
-40.47969,325.82114,129.70203
-27.743444,158.86156,144.50293
-227.50456,-16.40847,104.86323
71.71571,-1989.6626,172.46101
-195.9761,-652.4933,131.35643
16.177124,-894.3462,137.0066
-226.68954,-1578.0078,123.80524
-255.66136,-295.52274,123.811165
-410.5782,-2901.5251,136.69826
-178.9066,-1316.5254,143.73076
-12.822644,3171.7822,77.55322
12.561839,781.66235,143.75922
-92.3904,2635.389,82.56846
-187.55475,431.18488,130.68073
-124.98775,823.9343,117.75768
-127.78505,2610.857,104.74432
-82.06848,170.76237,116.2114
-118.270355,-1460.394,117.60358
-54.206844,394.08487,140.43428
-288.3612,-3213.4778,135.14262
-55.995205,-2579.1267,134.1021
-174.39706,-1406.9048,130.26471
75.99723,-1267.9373,156.48825
-146.89674,-1141.0292,138.32004
-212.93752,-2145.338,141.31216
-5.369128,2116.8157,131.51219
-198.338,122.98765,118.1601
-108.93629,-2312.1648,148.1346
-255.23497,-1197.3081,123.12727
-239.12222,-538.63477,114.105606
-55.9643,348.0038,133.00612
-241.78172,-1530.4663,132.30888
295.2722,3652.0532,108.76358
160.73892,1464.2036,145.93497
-7.180398,61.126686,130.91069
-160.38643,1074.7751,97.42661
-83.226974,2747.0078,112.73468
48.18321,996.26843,139.14584
-354.31244,-525.01794,112.63885
-182.70706,-1209.0161,128.19424
-127.27634,745.87726,113.219826
-255.25758,-535.8773,142.46893
-164.28197,-1435.0808,151.23174
-233.16983,-959.7294,139.5115
-63.750477,2717.8435,121.439186
45.474842,1833.1681,104.404976
161.17133,3509.24,109.975395
-98.15561,777.87665,116.78825
-59.503483,-590.9894,152.03561
-66.60267,1070.6869,151.35114
-165.18024,-1105.2671,132.46419
7.231764,-308.7903,153.0807
-205.29965,-624.1427,138.37888
-263.83594,-3930.1956,146.06026
-32.25989,143.33202,136.20284
-130.1897,1299.9769,99.32204
-186.28012,-2414.2605,142.62529
11.521521,1756.2166,134.73073
-436.8412,-2807.9868,130.64395
25.002304,599.1339,134.33568
-156.58794,-850.2219,138.56175
47.588043,2013.5778,105.51447
174.25385,4463.607,98.34945
50.0655,1709.8739,127.04449
-355.4419,-3750.182,140.72461
-37.675102,-2171.3772,151.84488
-11.807961,-1453.9895,162.4919
244.7755,1938.7098,139.50595
-185.1594,-735.0814,111.462685
117.47277,2710.0813,115.622696
-35.626225,-182.41249,144.36888
-5.2224703,-568.53357,142.23146
64.7917,1161.5016,133.81075
-166.97995,-793.67773,133.3518
-71.30264,458.86005,127.47113
68.45802,1121.8878,148.35847
-227.6475,-3651.4343,135.92776
69.70165,4328.5117,84.34878
-167.60104,1374.2404,108.37552
-152.02045,-580.4877,139.14503
-291.1365,-1863.1287,137.28696
-28.58626,-631.6428,147.04543
-38.025482,309.30307,144.81316
-183.55006,-722.15173,122.36708
166.67381,2840.9548,100.7472
-237.83168,-551.7262,127.37085
56.23065,-703.9513,149.38823
-37.80758,-1832.8367,160.48692
-77.4437,37.476418,138.72441
-205.23949,-794.9503,131.74081
-244.89857,-220.34853,115.317535
148.92804,837.5692,146.35634
-172.94763,-1518.9004,138.58752
24.667286,1247.2584,139.26836
-28.996916,204.38066,150.28317
-183.40521,-996.9424,124.80784
-169.50389,-851.2938,138.80174
-0.29777053,-2417.732,149.20926
-107.08057,748.01807,110.977455
-200.38329,-1878.1045,125.040054
-105.30501,569.0538,128.92253
-194.24464,-2171.7993,139.21013
-186.68855,782.6467,98.56001
-419.89618,-4008.6233,132.24533
-97.346306,1055.1158,127.73444
-165.41086,-199.58742,108.11713
-136.89398,193.53557,117.50052
-114.90718,117.345924,128.48862
-309.86002,748.0113,110.01646
-147.44681,-33.036217,123.85519
-374.60092,-2483.822,119.85632
-217.49252,-268.91812,115.21557
-205.34521,-1344.937,139.31575
-139.43903,-1153.5444,165.3649
-58.733135,-2267.577,149.6407
-309.44376,-1336.0635,127.90956
-265.6996,-1179.7239,124.45315
212.32849,1881.1605,99.03626
-116.87962,-892.82263,132.21602
74.049576,1708.1769,134.31116
53.156822,3112.1409,91.86482
-329.87415,-1831.1873,135.37126
-167.56166,-1299.9922,145.4728
-88.60627,-1234.748,134.46796
-138.4734,-748.5692,124.234695
278.56583,2530.5933,134.80782
-262.5991,-1759.1108,135.74094
-252.60185,-1957.7742,137.7566
38.88904,41.5709,147.32823
-76.48228,143.88292,92.52782
-417.39877,-2302.4456,126.69487
-92.407295,419.2777,111.81537
-309.13135,-1162.1249,108.34255
-152.93224,-1230.2498,133.42986
-224.61212,259.7632,111.38596
57.56198,610.0818,148.03648
-374.4086,-1913.8223,144.35834
-145.45248,-587.07043,134.33864
-245.32188,-19.53225,102.03329
-387.236,-2234.1223,116.33109
129.2376,1544.822,126.188934
-190.3752,-1909.7493,134.27866
-22.425245,1000.7034,118.59552
-207.06355,-485.99136,119.71937
-145.18863,1309.449,125.829124
-167.99889,1169.2285,94.076065
-172.0432,290.38345,133.24525
19.17551,2832.0317,87.12889
-94.25221,596.9696,115.34883
-221.32468,-1520.3921,137.60811
-51.498142,-611.89746,130.28203
-83.90047,-282.06277,143.2475
-111.06667,-213.65907,151.23753
124.021324,3406.9658,130.82707
18.353987,338.26572,113.22401
46.484047,686.5971,131.58812
12.627506,-947.16187,162.8685
116.88704,3961.1814,114.339775
-254.02519,-1695.4651,138.98141
-15.062066,1528.228,110.92355
-135.12236,-2213.1248,137.35104
78.57323,-77.06002,152.21407
-259.1127,-1508.7812,108.233505
-86.41192,1498.3552,120.44228
2.2554493,-1177.2472,143.62674
-31.00839,-2397.2915,161.58968
-130.88736,1361.2655,82.91632
-167.51405,1217.1154,115.93365
-167.14539,277.81747,126.66626
-126.8282,-286.6072,145.14159
-45.79194,-972.3789,150.35075
-293.30603,-2192.4736,130.17479
-67.226166,191.33781,140.44333
28.27956,1888.7318,124.2089
-341.21942,-2622.2632,115.87308
-102.43838,-1496.7981,140.78313
21.519495,1291.7745,117.64499
65.73219,-456.41434,155.15729
-271.51315,-196.84389,115.31497
-80.89804,-1109.8546,146.29996
-176.34023,-1676.0317,136.29543
84.38916,2835.5845,128.08128
-42.629986,301.39792,108.60585
-194.99661,243.92332,137.18086
-76.28949,-274.01553,136.74982
-119.74403,-910.3533,144.6203
-117.036606,844.6153,103.075165
-93.00963,782.0719,121.37214
-56.026188,514.3042,132.51021
-173.98557,-982.3734,148.35596
-219.54507,-2924.031,148.25443
-58.420773,-1563.7979,134.26213
-175.77913,-873.1937,149.68272
-411.6544,-1870.4597,105.83164
126.03252,429.4017,157.33134
-185.54175,-714.9978,121.29447
-76.61039,329.0131,124.83382
-89.39088,922.67126,126.82006
188.39726,3367.645,113.38403
160.84656,2688.917,131.70996
-286.3069,-677.4048,129.48842
-160.10413,-1136.9082,145.05545
-53.49677,1510.78,127.82869
31.905073,1175.9427,131.73596
-198.46265,-1245.7957,132.1097
-298.35257,-1816.6978,124.394264
-223.91057,-2526.948,145.84698
-329.49927,-1907.4619,113.00843
-206.12213,-118.56777,125.31723
49.894245,2014.5052,138.57184
138.75612,351.2954,142.98494
-200.43817,-3716.3225,137.5052
-106.779564,-478.1077,128.3375
-335.12695,991.4919,92.03482
123.91281,3729.4011,118.25151
76.49278,1154.7377,111.91565
-337.64597,-1310.5295,101.48716
-111.75035,-538.5283,130.73724
232.94676,3955.5247,73.54693
-20.474745,-682.26086,120.695465
150.47351,78.97483,145.93602
-158.79436,-2510.254,153.67682
16.761,-29.011497,150.30894
157.36328,184.40428,164.79735
-260.4524,-1999.1084,129.06416
121.17762,2138.9087,115.85336
73.877,3584.6953,89.72835
-20.633879,-221.57607,131.66954
-159.47322,-482.69022,134.97812
-62.034878,-64.708275,111.01495
90.98531,1963.7482,109.957825
-93.24968,837.8999,112.224205
-341.31802,-1153.0974,114.03359
-222.5735,-466.80508,113.66882
-74.58663,-267.23074,137.83115
-292.47537,-4282.984,137.91881
-75.33304,-358.8029,140.98264
-217.53566,-1410.9282,117.741295
66.59856,3671.825,90.109764
-15.376061,-1568.5793,161.96596
-184.6515,-978.6328,147.67427
-77.4031,1494.2319,116.7983
50.358864,711.8373,142.99384
2.743722,1691.5768,135.36217
-210.26492,-1482.0159,130.568
98.91561,2294.0542,129.38359
-66.39565,406.2455,116.04625
-139.7566,-378.64932,130.33264
-155.57144,-138.6924,137.98378
-205.9935,-43.245018,122.66101
144.95409,3830.3928,116.549805
43.136086,580.3486,123.81424
104.64162,2201.3252,125.73878
-58.120304,365.04645,139.845
-9.582395,1022.95703,105.17908
103.27944,1402.9891,136.54517
-183.24292,-591.6221,105.25709
-112.42316,294.49857,137.11554
-153.13332,472.90137,127.36749
-121.02733,-1099.4193,109.11609
73.57424,2670.8093,82.79352
-7.6969366,790.8404,130.40186
47.169346,673.5609,146.59213
-192.59332,-1642.1248,130.35146
-9.960149,1406.5293,127.772804
1.703824,2159.3257,112.90623
-29.711042,608.32684,116.59427
-291.41437,425.31894,118.38654
-8.135356,-213.53578,147.25363
23.328362,-580.03503,158.8812
17.387596,3212.257,103.63881
-285.93652,-938.41516,122.98385
-193.55829,-1590.9592,147.8605
-308.3318,-1298.8489,135.21164
-372.33972,-1949.8086,121.07461
-198.15572,-1749.2507,149.71222
-9.020259,890.3691,129.1477
-73.15113,1499.2872,104.22779
-114.726974,-163.47377,136.75563
-358.44662,-2023.7322,105.573524
12.007698,-1098.893,144.15941
-319.9064,-1444.283,123.7191
-220.88402,-2915.222,125.18935
-208.89632,-992.52734,119.2954
20.474903,-365.25504,142.64061
-230.16214,-389.32535,121.61554
-107.973625,-56.433006,143.49799
-193.7536,-1833.1633,148.20598
-250.3668,-1293.4341,129.50433
259.39285,4371.371,101.37009
-189.53497,-515.4459,126.36753
20.960733,-1358.8232,146.26797
-139.89966,-1835.3279,157.07597
-120.452774,-32.640892,122.783844
-28.684301,1561.0466,91.2581
-230.0948,-290.7509,101.25862
-39.219624,1205.0294,134.31264
-134.42267,-853.16077,143.22446
-21.000673,863.69025,126.5134
185.92607,2582.9397,131.58984
11.300439,2166.748,127.30473
-86.53551,-2259.6885,142.61249
-72.79503,-173.77931,131.32181
-65.20353,1329.9553,108.54403
-133.25525,794.69305,85.80541
-131.45897,-469.3837,148.3969
-196.21736,-65.170494,131.80766
-58.680332,-286.13785,129.54828
-184.52567,-3083.548,149.38544
-160.80582,-2158.5889,142.71242
81.581795,1910.7704,127.84403
44.98326,-241.89735,124.133644
-165.56421,-2219.4673,147.73537
-310.24597,-810.64307,119.78843
-98.60634,-902.9038,126.08653
26.031477,-1174.4338,141.03459
-172.18575,1000.733,114.66334
-255.4919,-951.4263,123.6412
218.9669,3517.693,102.05432
-68.82827,-513.2976,127.803406
-288.40985,-2588.14,128.64484
-173.09929,1181.0583,96.31594
-303.7001,-2009.8625,129.4794
-248.42595,-1795.1995,135.31262
-34.976505,1724.1758,112.43276
-63.80521,411.60397,133.90073
47.947495,-906.7134,161.28938
-235.41734,-920.1903,131.4924
-196.85735,473.8682,102.817665
236.496,1980.9532,105.38225
87.20394,1250.2184,135.67863
51.259827,-501.1143,158.06163
-206.82925,-490.04117,116.10793
-96.4994,-1167.7626,144.22142
-156.15128,-119.18868,112.506714
-135.02718,2434.311,89.04044
62.891037,-776.3777,150.95786
39.886215,394.30576,151.46838
20.591366,-1439.9551,148.03006
-246.85915,-1343.7146,138.84427
15.018352,1552.4369,123.09497
-108.00732,-585.3733,136.84996
-11.058074,1129.8268,123.90739
-20.135283,1263.942,128.91364
29.835459,1822.0911,126.16854
-68.34675,-1190.8652,146.92513
-28.876562,-579.9646,156.97346
-135.13307,-902.8855,142.94104
18.115694,1369.7479,129.35847
-240.524,769.46826,107.65024
-328.0454,-2444.9504,122.22854
-109.64537,-1201.478,163.91167
-40.399124,-729.5823,161.4651
-148.24867,145.23656,108.53249
34.75323,-633.2123,129.99896
-156.01878,-1899.7891,141.5564
-335.193,-1607.3337,124.0263
116.27593,1330.2903,145.9138
-212.29593,-1260.928,135.47897
-33.155132,-1119.0054,154.88252
-342.82077,-1911.2859,115.09917
176.20663,2107.062,141.56754
-382.27985,-2434.0696,137.19098
-56.25205,-448.28677,122.92991
-213.92703,-178.96974,123.358086
206.82834,422.58902,133.1512
-249.72777,48.747475,105.70798
-323.80536,-2760.6648,141.71529
61.985744,452.00006,137.83644
-269.6305,-578.1992,124.598076
-401.95013,-1392.6357,107.240005
-401.0044,-2739.207,119.37021
-234.02704,-118.1639,100.165215
-241.52742,-1257.5579,121.80007
-266.50522,-1871.9912,126.380936
-206.41481,-322.9789,128.33293
-118.666824,432.46094,117.71307
-302.5377,-1099.5256,117.903465
-182.85696,-2030.1687,137.48566
-139.71574,-1750.1597,129.55176
-9.492253,2389.0867,104.45009
-44.58308,1167.888,126.74178
159.70198,-1476.9097,173.58705
-319.91132,-2077.0405,128.19406
87.32334,2402.4421,137.60849
-273.47717,-599.1173,128.07825
142.5842,3019.4033,116.010376
41.14551,1436.158,127.86504
-36.900845,559.5968,129.99257
-407.57578,-1908.3208,131.03534
-251.87709,-1915.6055,130.55562
-65.217415,1329.1427,135.33
-114.783875,-772.0558,148.849
-157.5161,-1535.4797,147.80449
-98.48115,1096.2728,108.59141
-38.73039,2925.3718,89.89948
141.66016,608.5076,157.4602
-117.52928,-104.5588,108.16678
-363.42603,-2300.9727,131.15244
-211.29163,-1847.1877,142.66272
-144.55234,-2032.9062,155.8715
133.43083,-1447.2136,160.266
-109.964836,-386.8278,108.413445
-147.49393,-1327.5837,135.84135
54.78973,2364.9585,123.979034
-57.31242,1124.4111,129.36197
-90.34682,-30.987389,136.9491
-154.80981,1009.319,105.033775
-199.05045,173.6184,104.70155
199.00595,2024.7001,101.07382
-218.97972,-1898.7078,134.64017
-225.06364,-884.26746,123.15097
125.43335,1904.9211,138.8844
-117.76857,2181.9792,113.35543
-7.9195547,229.02794,147.98602
-267.38867,-2472.7996,129.8064
9.939089,937.9309,110.602
-5.5919313,745.9448,116.50117
-87.4241,-125.22463,132.0495
18.90184,1696.7876,128.96721
-311.5116,-1400.8408,132.07741
-250.85707,-1503.6482,137.71765
25.597492,1240.0463,116.32415
-147.087,227.14397,119.486534
-90.15517,1229.6725,112.58721
-4.7339144,2511.1018,126.632385
-196.09271,-441.4838,112.975975
2.6713,3332.3657,84.02806
-140.1043,-1207.4185,131.7934
-1.8579664,914.8324,121.92393
-15.789281,2029.6124,129.19023
-257.21176,-1205.7832,136.53656
-181.8029,844.773,122.993484
-112.373276,-33.852867,116.5954
179.2948,1947.2617,141.03157
-261.18475,-2713.8052,131.5967
-209.56824,-1465.9636,133.1314
76.87608,-57.479637,134.72406
296.4863,-285.79373,160.19023
-304.35416,-1184.4967,117.299225
-221.15373,-223.46803,134.57547
-305.4305,-1793.7727,112.58351
-54.29282,-1800.606,153.22238
105.06136,3365.1208,125.313416
-212.2543,-1846.4116,125.30484
-76.38632,-933.41235,149.84628
277.52054,2256.2886,116.42068
-219.88246,-2046.1758,146.38742
-336.22815,-1250.687,130.82237
-269.56683,-739.8031,134.11993
-78.85331,424.56393,121.823135
-36.045853,1377.7751,123.24657
-227.53816,-1170.7656,129.36475
-284.2941,-695.4928,127.90834
49.0004,2509.1108,102.438805
-177.94072,806.97,105.97497
-232.75932,-262.31473,138.1769
150.40753,229.56108,156.69376
-165.9493,-1359.5024,143.6564
-115.40469,-2032.894,126.86124
34.77663,1880.88,136.96436
-108.246376,-1455.926,138.87743
-156.71086,-1456.4131,124.56688
83.86074,2173.6987,134.9711
-277.37387,-2844.1057,138.39223
-151.47987,-1651.9895,144.29681
-21.530378,87.449135,143.16815
-326.17685,120.60276,86.37151
-121.92964,-250.25343,136.23195
-265.09872,146.8098,105.84811
70.89069,79.014015,123.02736
115.53134,183.76524,148.4169
-85.96303,-1668.388,144.26222
41.9011,537.4287,135.74094
104.4085,-410.34586,161.23825
-181.33977,926.6036,95.07723
-329.97412,-2936.5576,128.84302
-89.19854,-1972.4863,158.79572
-396.16147,-2345.0835,125.425026
232.57771,2320.099,132.49034
-73.80525,-712.3921,159.64784
-207.04324,111.65299,136.48778
-503.06467,-2618.0002,114.210014
12.265059,25.30442,147.2438
-220.31209,-840.93994,131.17676
36.32975,1608.2261,115.87396
-178.5906,-786.646,111.92606
-145.23161,-1788.3274,145.01936
-50.825016,669.17816,112.09007
-344.74228,-3003.8298,130.89043
73.60686,-404.70975,130.1179
-166.13496,1334.0349,110.00529
-290.67114,-1901.0886,122.75183
-127.84749,854.725,111.7292
123.41601,-1222.1191,150.94975
111.12303,984.5544,131.6837
-191.37964,34.461403,118.26166
-226.96695,20.0626,134.17488
32.700367,1251.9635,128.1219
39.455555,797.92065,150.15277
-217.15305,485.8281,111.66243
9.21968,265.14426,124.2377
19.00193,-707.2688,140.6312
-120.92558,-1850.4778,145.35521
-168.12926,-2546.1855,137.67654
-123.13298,514.0196,131.03137
-66.900215,1212.6271,115.66299
-293.03317,-2061.6113,132.45636
143.2826,1011.81976,156.32426
-87.97004,1010.67773,136.50314
108.092255,3113.0444,107.20907
-159.78627,-527.5614,144.28308
-185.22441,-1724.2688,137.96964
-98.02799,1129.7264,129.66722
-182.25133,-131.97096,132.05328
-43.64376,2143.0403,128.96252
95.11108,1617.2543,132.08055
24.821392,-1044.6174,160.09485
-339.59512,-1465.8364,116.09981
52.753845,-1349.2759,171.39659
-79.59969,-1618.9578,136.29991
303.67657,2870.0068,127.69115
-62.587086,849.7347,122.77877
25.313393,-345.507,139.66919
-167.40886,-1914.1589,142.97672
75.80651,273.06448,149.05286
-35.796925,-1443.7676,161.58633
65.252525,2408.544,101.63025
-134.36684,-1997.1069,148.69334
-39.577972,1162.6245,131.45172
-274.75546,1213.8428,80.0635
-7.0722,425.12122,122.77195
-261.2475,-3492.0774,137.12108
-77.70674,468.15802,126.018585
52.174236,-1153.8113,154.94762
-238.92653,-194.09303,111.9589
-113.21579,-1313.8079,137.51657
120.50688,1666.2645,105.771194
162.30296,1779.542,117.44776
7.0913267,-1600.781,144.1552
95.72539,26.489784,158.85097
84.81255,2259.377,123.80397
102.80714,2884.167,117.75024
22.073748,-942.8093,145.72377
-384.8708,-856.92236,107.23222
148.9392,1354.8215,141.03127
-97.73102,384.24615,98.96332
-151.30396,-936.6035,126.44595
-308.58807,-1676.762,123.08022
-69.550224,600.8477,124.92265
-35.301212,-2326.3906,147.96825
-173.01425,290.43472,102.87434
167.41669,2164.1858,126.99476
29.807772,-848.77136,163.85109
-354.8372,-2465.2263,123.67514
23.12925,2184.0293,123.774994
-289.2803,159.04893,93.92309
-89.31467,-2336.9153,144.26465
92.98493,4297.2676,88.35577
-197.55061,-659.49426,121.109856
-144.73015,-1945.8633,119.74796
-95.72559,735.77563,109.04435
-277.007,-1204.8296,115.742355
25.63411,795.6879,143.74608
-62.643208,-2337.1995,145.04156
-390.2069,-621.19336,102.519714
-15.200437,-199.2129,137.77495
-304.7818,-3483.1946,154.36223
-213.4484,-224.6327,102.361015
59.964615,-445.39468,137.31471
-204.01291,810.80524,102.22445
-300.56247,-304.25723,115.89158
-94.19408,-685.6913,144.75026
-205.87387,-1705.3647,143.87323
37.905807,-3103.5012,169.05461
-213.80142,-587.3611,110.01746
-243.61806,-1014.22656,125.94044
10.202771,1515.4335,114.008644
-26.517263,443.14667,141.37944
-14.064286,1725.8912,121.705055
-37.827118,-1703.3228,149.09402
43.69099,832.85596,121.319214
-145.96614,-111.03237,108.92812
-184.08757,-682.71765,117.71711
-130.1962,1294.1461,110.89617
-47.273365,2172.2056,106.82026
125.130005,-137.6269,149.07458
180.4646,1663.1974,112.33011
-33.995804,-2598.192,186.72961
88.139854,594.1599,142.44092
17.329216,2433.0989,108.43656
-166.15544,702.6944,126.169266
-62.234844,-647.5217,140.87927
-240.5808,-792.6655,121.00762
-264.8525,-632.3939,124.19242
38.814404,1385.6332,128.1764
-180.60612,-1274.648,130.07391
-88.17778,-1745.7532,149.02443
-212.35454,118.28666,112.76693
