FSO_Attenuation_Visibility_dB,FSO_Attenuation_Cloud_Model_dB,RF_Total_Attenuation_dB
-29.813799,-605.39233,166.35976
-75.39017,-970.56274,184.30399
-109.909256,-1831.7793,131.18463
-158.99188,-1706.689,134.52292
-132.86923,-1214.4382,139.47232
-5.771741,-2590.871,110.75307
-418.36365,-5843.836,130.1924
-288.1669,-4963.7705,130.26254
-127.755875,-1220.3594,123.89007
-134.31949,-4327.9385,119.03875
59.795315,529.7892,164.0301
-60.601955,-1327.5725,130.72797
-103.71044,-1163.0973,137.69069
-280.6523,-3880.3162,130.59761
-50.31435,24.37754,141.00476
-249.35759,-3171.204,133.029
-180.73512,-2449.3584,152.0624
-161.58322,-4501.8413,123.9635
-281.0706,-3965.284,143.0363
-29.280397,-718.2479,137.98297
-113.20288,-923.0231,156.71709
-125.25296,-1554.7383,155.5219
-363.29343,-5600.844,143.78773
-369.96997,-4778.804,131.99625
-91.17462,-2307.3943,135.89993
-39.311394,-249.98268,162.88109
-261.29645,-4112.872,131.80618
-398.50958,-9326.16,116.71741
-164.93204,-1120.5875,127.31729
-25.03773,-603.39746,162.40077
-42.504417,-856.223,161.42102
14.366801,1334.481,155.97197
-251.31053,-3582.2424,121.77297
-92.12764,-1426.8506,121.92426
-82.95169,-1465.4683,130.02736
-146.15308,-2830.2375,128.50977
-492.37766,-6823.3506,143.87453
-229.8203,-2618.5361,122.60823
-341.29816,-4838.6353,138.80298
-292.76596,-7538.6,124.89499
-309.69083,-3563.6287,114.356636
38.24405,-953.7152,134.54051
-264.3518,-4599.572,117.06718
-163.22266,-4819.1836,107.49901
119.08588,1142.4457,164.24084
-194.09361,-2467.3958,127.60251
76.07947,-2202.3723,144.04654
-52.326954,-1417.2063,138.03075
5.03199,-719.00183,134.19896
-50.996784,-752.7821,150.18208
-78.721176,-198.33925,127.21507
-186.51205,-1830.8232,128.70775
-166.31598,-1827.3464,143.70168
-248.69814,-3447.007,105.80451
-78.567184,-770.2467,144.27963
-9.912185,-2494.573,111.26756
-213.74661,-2801.3276,124.95873
-34.509964,-1901.8223,130.25374
-546.1078,-7089.6094,131.43568
24.07763,313.254,149.22723
-129.56206,-1406.876,166.696
-292.9024,-4475.72,126.51161
-298.1325,-4040.4402,145.66759
-153.63957,-528.5853,166.75035
122.16315,213.55553,149.17307
-166.77048,-1429.3425,143.67636
-17.476206,-30.190697,142.76166
-54.79098,-752.8528,127.11095
-27.319586,-145.64839,165.79
-216.03139,-2586.4058,128.8769
-91.01747,-1403.8181,135.67026
-250.92854,-3524.2278,138.49539
-163.65088,-4739.6997,112.81293
-225.63727,-3941.4417,135.07115
-8.233865,-1695.6238,153.36353
-142.1202,-1722.0017,122.467026
-264.32697,-3012.1895,136.22491
-90.343605,-1203.1248,138.85712
-208.62595,-3302.5164,120.237915
-146.66336,-3403.4255,151.5644
-270.3331,-3497.9006,110.22038
-350.50592,-4816.0337,124.329285
-390.48685,-4441.7334,128.1009
-189.98782,-2557.65,127.84443
-190.41995,-2426.0994,153.4649
-417.60852,-5463.406,125.0966
-386.96692,-5076.051,128.38213
-128.67332,-1305.1926,140.32655
-226.08646,-5578.3203,144.79848
-384.75238,-4584.291,136.35187
58.277985,958.0349,163.42413
-260.42325,-3040.9504,119.67986
-157.44608,-3349.6594,133.08612
-162.76762,-503.29544,169.40596
24.917374,-573.90967,127.21739
59.77194,-751.6196,142.0674
-102.21284,-3143.2976,129.41458
-54.91904,-847.06165,158.65424
-137.87221,-1606.6736,161.69527
-292.44818,-4082.1145,145.39896
-220.52602,-2146.314,169.98412
-351.317,-4661.7427,122.67353
-324.60303,-4802.12,102.54173
-298.0598,-4795.35,128.6705
-390.93497,-7211.098,122.47016
-78.91536,-151.73726,143.11241
-84.34385,-2674.672,139.76012
25.132679,1237.9027,156.12936
-160.79605,-1672.5371,115.60214
67.48927,1149.1329,144.64069
43.533237,-486.3665,140.89494
-272.23218,-1815.3862,158.91225
-299.7681,-4759.8896,127.090904
-264.14227,-2964.8071,147.09596
-123.10458,-1841.9138,140.27202
-119.53064,-1874.2527,132.43735
-237.6212,-1066.3339,157.28886
3.96525,-121.5707,138.28401
-290.1096,-4821.7373,101.77421
-236.14658,-3746.7395,131.20535
-238.56696,-2685.8115,126.967445
-48.96786,-2161.875,138.51263
-240.58836,-1925.1765,135.47598
-242.3579,-3006.1086,141.91722
-168.36194,-2803.522,138.32774
-96.957466,-258.79398,147.25606
-336.10342,-4140.684,131.2924
-168.55159,-2815.6636,131.35281
-327.943,-4346.538,136.24965
-307.0161,-5212.11,122.9444
-466.0796,-8301.652,113.34148
-464.2871,-6488.8457,129.15033
-91.26717,-1502.1824,130.50554
-179.10542,-2277.9707,139.26515
-241.05742,-4625.1016,116.545265
-137.77646,-3149.4238,121.07555
53.00075,1.7001117,165.30711
-45.390945,-1236.0022,164.42044
14.7887,15.566811,150.9537
-76.10711,-952.6913,143.89621
-127.2767,-958.0237,143.32973
29.698568,945.3603,151.15475
-68.08686,-1897.7874,126.667946
-305.01807,-4717.5835,130.66393
-239.57112,-2700.836,170.96721
-186.81902,-4941.388,123.38959
-239.74953,-4527.1255,124.44455
22.774422,408.16574,137.45229
69.5238,939.5785,150.77444
-278.07236,-5467.011,117.582756
-208.65558,-2687.1418,134.69513
-269.46066,-3993.1516,131.1934
-179.64114,-1821.7039,134.26254
-207.52422,-3716.964,111.696495
-32.272434,-1367.5874,128.4508
-93.689,-2372.369,129.95676
-91.655815,-3446.5896,116.75666
-173.04852,-2271.782,139.91925
-33.496048,-3600.8972,125.64086
5.2632504,-395.43643,144.67006
0.8488121,-197.5381,144.29121
85.00346,1479.4316,152.27292
-319.90112,-3591.7732,149.44211
-61.75519,-2201.2937,126.27421
-79.07398,-2386.1194,130.32794
71.46276,-276.14737,150.554
-85.61906,-1094.8138,133.83792
-324.78186,-4970.852,148.77275
-405.79117,-5128.2666,112.97356
122.980034,773.3899,156.75435
-40.9128,-1629.1531,134.62883
-35.29892,-16.89962,150.64223
-312.08377,-5806.2183,118.85477
-255.59752,-3546.9744,133.3354
-60.456516,-2588.414,132.45747
-212.00401,-4292.6553,125.21649
-133.11807,-489.2952,132.97662
-206.76659,-3776.6511,133.87927
-198.42552,-2334.1865,124.65411
-115.97302,-2015.3687,129.1542
-73.552155,-1409.2122,145.39609
-440.97006,-5519.3647,108.97596
-234.01894,-3274.298,135.33186
-217.04219,-3763.2395,114.91836
-138.09738,-1749.1721,124.713715
-43.296833,-1790.1951,150.02661
-93.00278,-1411.8525,133.10796
-427.49875,-5778.9995,122.882545
111.31636,474.17322,149.95422
-208.09692,-2146.3608,132.83879
97.88702,563.8943,162.48346
-22.888502,-80.2654,123.49254
-178.83575,-2084.2754,153.59816
-12.125983,863.9967,138.41457
122.23382,632.0423,134.88393
19.567648,-988.6057,156.58385
-299.88434,-3543.6208,130.68994
-351.90817,-5167.5356,141.80774
27.959291,1688.9595,145.68918
-330.08292,-5151.1753,117.88307
-261.7602,-4507.0254,122.821976
-3.206252,-2191.933,126.98736
49.526794,-802.8705,159.32027
-122.72276,-2498.1526,121.44182
-234.51337,-4637.9434,123.19574
96.12839,436.77808,142.02946
-325.59528,-3064.7678,147.64494
-162.6117,-3545.4758,123.80079
-273.59735,-3560.4436,120.88507
-76.39917,-1417.1443,138.5092
-123.724976,-2062.0227,126.12056
88.628975,680.16016,147.00577
-179.34378,-1246.7456,157.51494
96.526245,-524.89905,145.41331
-142.23131,-3368.0808,138.21396
-5.0518847,-686.5609,125.414085
-171.94647,-2110.1882,135.4833
-372.2555,-4375.21,135.9129
-212.52617,-2731.8062,116.00598
7.382099,-1385.6277,138.13165
-178.85933,-3144.9985,145.94621
-278.48053,-4654.1587,135.06181
50.179024,-1766.5498,141.20558
-107.225105,-2636.0066,135.58813
42.24875,-1018.0078,134.99643
-509.06937,-7622.0034,101.23586
-431.95135,-6722.002,126.69112
-126.55281,-1561.8262,152.7044
-183.92258,-5529.694,105.27786
-180.08867,-2221.9705,129.66937
53.23774,-133.02919,152.3809
-80.47823,-1723.9021,140.2937
-154.85612,-5135.541,121.71846
-151.94254,-3649.9397,133.54372
-136.78972,-1623.0854,136.25983
-217.02856,-3064.2642,152.19388
-598.6754,-8648.582,105.29744
-312.04105,-4873.9863,131.07117
-335.148,-6445.4854,118.60958
4.724433,316.848,132.48067
4.5415363,-135.95668,144.21886
-4.59904,284.1694,140.40018
-71.355316,-894.9877,143.96262
-120.85339,-1358.2283,126.64332
-649.1605,-9089.047,126.05877
-159.66458,-3001.1155,126.29633
-153.18893,-2358.1953,147.59764
-175.87532,-3860.285,135.32668
0.19568345,-1787.3064,124.75592
-320.50378,-4622.0957,137.41975
-287.49402,-4601.448,109.592674
-207.15434,-3796.4377,122.751625
11.523003,124.28178,142.77257
-313.03098,-4111.841,157.41057
-5.7486353,-1486.7449,140.03127
-66.57773,-946.29346,151.07854
-43.44646,-1603.0076,115.94994
-75.08051,21.85154,143.36554
-59.732212,-3411.6082,148.80753
-160.75198,-1959.5928,136.63707
-469.60443,-6971.9834,111.85152
-269.6901,-3011.6328,140.27896
-157.25783,-2276.6584,134.6523
-341.9889,-3411.8225,142.72151
-48.33016,-1748.4011,132.04002
-58.340214,-1745.4795,158.90657
-364.1758,-5078.507,103.3067
5.4474707,95.73887,136.75441
-125.75435,-4650.433,120.43138
97.7247,-819.24414,121.23225
58.429264,-595.6896,130.74565
-198.07202,-1837.7051,135.76376
67.75882,1668.5228,143.40535
-109.88271,-2034.3772,120.42701
-66.73814,-2757.4788,117.84352
-449.35278,-6830.012,132.42833
-135.98947,-2834.79,128.59682
-243.38008,-4885.257,128.96117
-204.90758,-2333.6663,135.1509
-347.42508,-5423.0566,125.38965
27.215425,194.71904,146.78125
123.6741,663.97784,138.60405
22.264946,-919.6018,129.24858
-190.00055,-2487.0698,134.98192
-390.75223,-5364.539,133.43414
-339.1,-6098.6787,111.21024
-153.24486,-2765.323,127.463196
-236.15341,-3101.1602,102.84512
-139.40623,-1391.3276,135.26549
-175.00235,-3378.7366,126.32278
-365.09622,-4951.0557,128.22266
-228.97289,-2994.0532,153.48917
-16.943693,-288.91788,155.44435
-210.70337,-2870.132,144.8949
-14.70214,-830.8165,151.42175
-80.9612,-2128.143,123.05076
-47.47038,-523.9763,158.34361
-226.4482,-3372.4148,149.97285
-5.3464594,378.30014,143.35928
-241.74489,-3257.7249,116.3198
-91.66079,-832.4901,141.0625
-23.255133,-564.7595,140.37074
-73.677444,-3875.5862,123.23226
-97.865166,-1795.3789,122.88705
-183.57492,-3528.1267,105.46635
-22.757193,-2076.8916,131.39595
-241.7672,-2979.2112,138.74318
54.295994,746.60944,140.00009
-23.937689,-2130.1025,138.18407
-75.84062,-3167.3115,128.65257
-296.20758,-5606.8286,128.45961
-266.82788,-2997.075,142.31696
-294.85092,-3297.0417,142.23329
-166.6361,-1424.2139,124.52832
-111.153366,-4480.891,119.601265
-135.04825,-1983.2227,136.69797
-188.08861,-4724.754,103.92412
-78.89324,-627.0856,125.75303
0.8727379,368.4844,135.0244
-228.4596,-2558.8662,131.69067
-251.5406,-2971.4246,133.52681
-560.9384,-8507.357,109.23756
-60.487995,-99.48196,136.67508
89.26994,283.69644,135.18248
-162.61984,-589.98596,134.36311
9.326605,853.64703,156.54419
-498.24838,-7234.518,106.78385
-126.63722,-2874.3977,137.48535
-207.85847,-2357.1028,155.95204
12.034315,-377.94547,129.6627
-46.507076,-1357.4299,150.59984
-37.247395,-1793.1821,124.517624
-136.67569,-3082.1604,141.22813
-128.97845,-2186.9436,153.69373
-139.66377,-2410.6248,128.39568
-58.290142,-1662.627,136.15384
-51.097324,-959.4437,143.15802
-209.3837,-1878.9224,128.98083
-50.37537,145.36363,159.38487
-223.65337,-1638.4568,143.03094
-116.81906,-1315.1531,157.61452
-12.821509,150.7321,144.03128
-64.47652,-2021.1191,122.15273
-297.24393,-3370.4773,116.65094
-211.22723,-2450.0933,146.67944
-233.21515,-3814.8801,136.2591
-397.58792,-6294.3984,120.04856
-106.030396,90.88792,135.7251
-170.42207,-3523.0828,137.54272
-248.07707,-3266.3997,123.43577
7.6590185,-744.10815,141.97894
-181.39102,-3424.8958,107.722496
6.4667645,193.78142,148.47214
-114.539,-477.08292,152.05696
-119.46564,-1971.2549,139.30455
-222.91162,-3692.5037,163.47578
-294.09058,-5102.1567,130.63188
-156.4678,-2521.8718,120.7179
-145.27144,-93.040306,155.49611
110.78784,1764.4288,142.45956
-344.6643,-7894.805,90.57699
-56.46899,-1937.0664,131.6587
4.0638447,-109.49056,159.38974
-176.51344,-2151.1587,131.18298
-189.24802,-1431.0647,142.27585
-175.11363,-2062.1926,146.95738
-312.17517,-5694.82,119.096245
99.98804,-990.6072,148.18666
-488.31378,-6762.8545,137.7381
72.31197,351.19974,155.63179
-119.698105,-1276.842,122.01182
-305.38678,-5706.2007,113.00313
-95.14736,-104.40328,135.3111
-445.98425,-5798.32,126.05114
9.340136,-832.0156,151.42133
-115.88019,-2928.4211,134.01326
-18.890924,-1120.9147,141.94987
-342.33743,-6431.0225,127.73348
-295.9083,-4383.997,128.89009
-134.84349,-1691.4851,129.20998
-185.63788,-1868.8542,137.74484
-51.57938,-1336.6836,139.23071
-166.81552,-817.65125,163.80196
-330.24805,-3864.7073,162.32791
-33.52396,-1578.4651,168.671
-196.31172,-4720.2676,134.44449
-248.83376,-5537.46,114.84123
-204.24811,-2169.3206,147.14682
-104.052605,-3042.464,146.62268
-357.42136,-6405.9204,109.31267
-1056.2804,-13363.222,125.31711
-194.32394,-4761.5513,97.7064
-274.7896,-3640.7737,124.83185
-276.17822,-3847.598,138.79648
-241.25938,-5055.378,93.88995
-406.84003,-4567.6133,115.28057
-389.9047,-4849.174,129.11664
-73.51686,-2893.6267,143.68286
-90.746704,-151.67085,147.28624
-19.422518,-2217.318,130.39287
-63.999302,-1452.9192,132.24643
-76.77164,-1558.0115,140.59718
-267.9836,-4490.901,142.51009
-43.164516,186.42381,176.01416
-170.606,-3347.719,132.81783
16.067661,-72.98946,152.34576
-259.93774,-4302.1333,133.57408
-50.83404,-317.38785,151.77925
-281.34622,-5396.99,110.51571
-182.72241,-972.1675,123.96305
-139.42401,-1258.4844,128.02106
59.840866,-255.40028,137.03087
-147.4278,-1602.5205,140.69873
30.29573,-2761.1265,136.03983
1.1098318,-638.6715,133.86351
-317.33875,-7302.99,118.28956
-242.98625,-3959.0369,114.33858
-20.49674,-954.7284,164.80093
-22.501726,-1655.4492,143.46875
-124.29733,312.2767,141.11287
-6.9837675,1008.28644,182.1244
-467.39886,-4746.7437,131.70235
-260.9778,-3438.4275,133.5853
0.5869036,-425.28653,140.03171
69.99632,-1561.8201,110.94991
106.29789,943.33496,144.1096
-27.449286,-154.60262,159.67558
-326.38733,-3572.3015,149.1368
-279.9301,-1870.383,133.19786
-170.94067,-3065.5405,118.362206
-24.623438,-993.2046,136.82494
-27.0543,-1032.6711,149.02522
-159.37505,-2444.364,130.79486
1.047143,-633.05505,140.66847
-217.27228,-3968.9983,131.54485
-12.523791,-1268.0415,141.82906
-333.36383,-5861.132,117.05468
-261.81732,-5111.0547,131.21869
-312.2723,-3883.3704,106.87559
-187.49866,-1810.2983,138.31213
-36.095455,-1025.3558,126.87709
-309.21048,-7706.5337,110.473236
-379.43823,-5071.313,124.960464
30.762983,-799.0834,138.98491
80.27592,618.034,149.06517
-300.44568,-4957.301,137.25174
-252.45586,-1902.0217,150.04964
-102.559944,-2388.2937,134.41571
-319.84128,-5248.614,118.653404
-135.88576,-1738.926,138.5944
-163.5379,-4086.2874,151.91406
-157.06268,-2184.6567,148.90147
41.13417,-2496.9702,133.20789
-269.92368,-2344.1326,128.64615
-22.803793,-816.53186,121.77708
-5.881837,-506.10318,158.32053
13.833417,1469.4879,176.96904
-357.6754,-5383.1855,120.96297
-193.14046,-2795.024,128.36499
-225.4976,-2971.5066,132.05013
-98.6357,-1166.2578,136.10553
139.27827,352.52115,133.51576
-248.82768,-3652.4631,128.53423
-113.10443,-955.2174,142.76857
-479.51984,-5612.167,132.71118
-171.86403,-1620.3079,136.34334
41.551964,-1399.69,147.46411
39.787323,290.92874,136.0609
-90.068985,-3800.2415,123.52031
160.93158,349.9548,150.67377
-94.37328,-2052.831,137.07031
-235.07521,-6003.1797,126.751045
-302.1508,-3767.214,114.03356
-61.812954,-2825.8293,116.61748
-409.07413,-6330.0054,120.09743
-16.444323,-257.4113,143.5908
-180.33627,-2652.7957,120.09423
-195.28522,-2164.8943,145.33015
-194.31198,-2156.0059,136.87074
-233.79593,-3675.3855,131.1408
-427.9312,-4653.8286,152.38611
-523.1806,-5945.485,134.37335
-98.300095,-1050.207,151.60188
-121.58528,-1616.7166,147.56136
-1.747056,-540.6161,160.85706
-244.35622,-2827.3635,148.62587
-225.87828,-3623.2537,108.07699
-262.97598,-3157.7517,149.33414
-243.30641,-2616.1023,126.77535
-60.855602,-219.15602,144.15228
-13.047397,-372.9435,151.73251
-380.07687,-5823.325,124.86323
34.089787,153.7277,150.58197
-273.04666,-3716.6868,122.86533
-180.45258,-1523.3047,140.20331
-48.270382,-704.7062,155.65479
-116.78505,-3551.86,130.71658
-98.74234,-3083.927,131.38936
-165.35185,-2177.607,137.21585
-151.31183,-1953.0264,143.2203
-191.02371,-3275.4104,124.122475
-95.996735,-658.0161,161.49937
-99.22066,-1280.3135,149.74966
-20.070417,-703.18835,130.13991
-95.878,-1620.4033,144.27403
-109.47953,-1516.9175,144.85019
-155.37018,-2487.5237,143.7117
-237.63614,-2434.09,172.50021
-0.8399019,-505.22305,136.49281
61.69133,147.82152,161.62477
37.471424,594.53796,154.53494
-376.66245,-7223.253,126.900505
-181.82146,-3238.5813,138.00204
-187.64212,-2618.0237,125.22677
-102.59692,-3488.3928,112.15742
49.015984,-752.5687,128.69038
-40.250874,-1380.6846,125.1045
-40.748287,-2598.3174,127.63802
-46.676228,-1143.2926,169.82347
-424.70917,-6000.7695,111.82982
-246.78151,-3154.3367,131.79337
-242.02647,-1572.0625,172.03807
-193.03487,-1286.0178,138.25697
-174.26775,-2701.7393,128.83986
-314.49057,-3103.1987,161.09177
-92.58382,-3638.303,112.30519
-50.47723,-611.8485,177.75462
-227.25368,-1363.8882,139.07666
-96.95179,-4091.5935,123.34146
-142.78102,-3820.696,148.30083
-43.969566,-776.15,137.31174
-172.00845,-1316.4299,138.13834
-54.600826,-1013.4791,137.25441
-135.714,-2415.5635,121.52701
-270.53625,-4147.544,147.70271
-150.70703,-3634.9382,131.04524
-129.88391,-2455.0913,130.73857
9.422737,-197.88124,136.28285
-164.00957,-2559.9973,154.32318
81.10471,-1359.0452,133.36191
-13.933843,-1619.1455,130.04556
-67.29789,-5255.13,125.17984
-65.106735,-2621.4385,116.8891
-13.947049,552.7041,137.00786
82.803185,-293.39395,128.84727
-128.43039,-3594.5696,135.72655
-249.55428,-4583.218,116.507744
-217.02917,-7215.358,108.642136
-318.4568,-4625.128,147.50902
-77.77891,-2947.3035,121.76393
-223.28615,-2893.7903,133.80008
-79.97484,-2108.8987,141.47618
-229.85403,-3043.0657,132.38754
-49.464657,-1381.2109,134.59315
-451.47305,-5421.8833,123.78865
-163.37572,-2539.5283,126.236755
-348.01547,-4712.4424,124.8378
14.537959,-1133.9745,147.69327
-51.268238,-2242.1392,127.82536
20.38511,-808.2882,143.29434
-109.59979,-1846.2739,154.10522
-5.1074705,-851.89966,126.38599
-349.20795,-4670.969,100.609215
-112.78722,-830.5729,142.72609
-336.70126,-4796.0474,134.44096
-121.34596,-3405.2961,119.8544
-96.175606,-1707.1897,137.04987
-74.270996,-55.335716,159.0905
-150.37599,-2521.5789,152.30563
-69.47441,-2900.4358,135.98973
-100.879036,-2564.8926,122.4951
-67.2906,-811.69055,147.1865
-296.69916,-5008.208,98.9246
-68.25677,-1986.2297,126.16914
-67.08053,-631.0039,143.98215
-192.8476,-4886.5137,105.89532
-175.22685,-2259.685,139.21492
-414.27643,-4787.902,135.92326
-425.6782,-5885.206,120.24938
-254.21223,-2372.864,148.2555
44.754528,-136.01875,155.95808
-22.356909,-3316.7224,122.94532
-173.09053,-2985.13,110.67916
-474.52032,-5889.4263,120.35679
-117.32768,-2731.2192,137.67845
71.664825,93.74418,146.4208
-137.94855,-2400.2083,149.00307
-266.0709,-3891.3562,136.8116
-39.142178,-2644.3267,114.636795
-36.12734,-1677.7046,138.95679
-83.34904,-2659.861,106.94634
-158.34781,-3065.0398,124.14879
-273.14612,-3021.8345,129.73267
-132.20883,-632.9608,157.62227
-36.896954,-3153.1226,129.85558
-151.2766,-2774.8525,160.31793
-52.734753,-401.08255,143.2305
-312.1712,-3914.9412,112.908295
-19.990126,460.01514,161.85092
-19.565329,-2.9912944,133.52605
-370.0474,-4738.336,135.59056
-141.75943,-2354.895,123.041756
-12.126899,-1634.9146,130.01462
-247.72627,-4343.2095,118.60375
-301.04236,-3117.9414,129.23888
-116.40282,-2867.146,139.6607
120.02383,-2503.779,140.10149
-18.261877,-1006.3174,145.28607
-346.0764,-8747.146,88.24512
3.9235096,-30.909569,151.72389
-250.23537,-3435.7117,119.570305
-371.57138,-4595.341,134.99605
-201.58022,-2166.5388,152.90721
-169.33319,-2405.553,129.03706
-63.889523,-1491.6003,141.14787
-118.55658,-3675.431,118.338165
-74.20322,-2173.584,130.2481
-327.53528,-5267.3496,138.50177
-221.17896,-2590.768,149.38553
-196.86688,-4869.175,123.51974
-291.08487,-3252.5833,131.88066
169.61345,480.8915,140.73885
-434.9983,-6623.4204,134.03694
-7.218457,-216.92897,141.07846
-58.46464,-90.03005,150.4203
64.86943,-820.7698,150.93634
-81.89995,-1804.1023,126.50817
-145.87613,-1765.5334,126.45023
-38.481564,-2487.4626,110.566376
-96.578255,-2253.5547,145.02686
36.316235,251.62431,153.54205
-294.52362,-3588.8635,145.88275
-11.196567,381.61163,138.72067
-158.10472,-2649.9504,135.93767
-72.66937,-2383.3423,132.64859
126.75386,753.34766,148.36479
139.96854,503.45328,145.61066
-59.570087,-481.77103,133.1128
-39.071964,-444.72916,162.2349
95.651825,463.7412,152.67792
-208.36302,-3739.8445,125.01068
-319.5141,-5912.183,134.43329
52.473,797.6038,145.60762
-202.23553,-3332.9636,133.55855
-165.68396,-2965.508,144.40063
-38.487026,-808.15076,129.58559
-158.12927,-402.41116,162.73653
-40.425137,-644.8635,137.7493
-30.492895,-659.8406,162.32584
-209.94171,-3955.2297,120.168686
-29.03216,322.59024,136.77565
-365.0212,-5729.111,130.9374
-142.29218,-4355.9756,125.33651
-189.09808,-2228.6592,148.73904
-71.18173,-1911.5447,125.79008
-154.3872,-3547.9163,137.50677
64.05956,224.4279,152.52374
94.34127,-172.63588,149.78876
-3.0374498,-2194.3276,122.09845
-275.76996,-4675.2373,111.77053
-595.0728,-6710.5225,120.57557
-64.49826,-2695.198,132.94145
-246.29497,-3306.8108,136.92311
-257.81702,-4039.7996,109.55536
-62.847576,-3311.012,151.9008
-590.2164,-8211.372,115.296
-179.21799,-5819.0674,97.413284
-396.75296,-4492.2573,115.53216
-386.95828,-5282.953,143.36844
31.644272,-312.1536,126.3214
-377.58035,-3651.574,137.3878
-43.765327,-1154.1151,125.440025
-46.787884,31.864357,146.69666
-44.129196,-3516.5037,124.59774
155.1087,1417.5989,185.00554
-56.885654,-1411.155,132.97107
-140.89145,-3532.465,120.77753
-53.769123,-682.7888,143.53192
-353.9809,-5301.4385,118.24495
61.314266,-844.75085,130.48445
76.988106,851.98267,147.89761
96.85692,-2414.5422,120.321014
-321.13123,-5342.1377,136.39923
-254.89635,-2838.343,129.895
-26.63495,-1563.6235,128.74783
-768.242,-10297.145,117.168686
-216.13663,-2322.3198,160.54704
-331.30362,-4156.924,128.6748
-206.22266,-2202.7014,135.51251
60.804874,85.502846,150.2526
-423.87793,-7221.7847,119.51999
-10.571677,-569.25195,154.0581
2.9539433,-884.9037,133.39435
46.762547,1001.7991,160.58647
-197.22739,-3666.4602,117.65749
-36.425163,-635.9396,130.62834
39.85389,988.5513,159.26398
145.03362,2295.4365,152.95068
56.66233,-1426.2568,122.28814
-79.72836,-3443.257,116.622665
-7.1506376,-2219.3184,122.880684
-254.23286,-3278.41,127.11847
-170.00249,-3243.3953,132.23814
-126.81601,-1684.6116,136.0898
-456.71103,-5168.9326,120.78118
-190.64828,-2578.2246,144.80472
-98.028625,-1532.4497,144.73537
-72.3758,-405.6166,153.90547
20.768341,-305.01627,138.21361
-13.809978,190.02849,166.45032
-17.598677,-2198.4182,120.29693
29.74815,-2167.3281,143.83423
-61.996937,-1594.2705,129.57729
-106.91565,-3345.5056,131.05072
-74.27692,-2455.6274,139.8874
-73.9575,-2729.7966,133.52113
29.678919,-1653.9441,123.26353
-310.56076,-4635.713,118.886734
-166.9515,-2819.415,131.905
76.489876,-206.7245,168.14915
-144.39856,-1727.471,118.74683
-138.2369,-6187.6875,115.55937
-170.77618,-3218.809,127.69335
38.944485,545.86316,130.0094
97.6125,374.68057,141.88394
-40.91487,-362.1392,129.91818
-224.44838,-3327.9783,115.79667
-1.6636477,239.40752,158.5386
-282.00946,-3793.84,123.57791
-92.62317,-1878.0334,147.86922
-23.018957,-1510.263,132.49725
-0.75051403,-397.80777,150.60822
-308.5491,-5466.171,132.9305
96.28358,330.50528,139.42157
-510.44968,-7844.261,122.876274
-199.3035,-4842.836,118.8274
-24.50939,-556.2915,147.82639
-139.86876,-1328.5491,152.00935
-302.4844,-3935.0237,112.85757
-257.64908,-3506.7698,143.83533
-12.558318,-648.04517,141.98122
-185.36366,-1803.3477,147.12729
-68.73601,-218.98097,151.61913
73.69844,-391.5364,153.68231
-107.69457,-1747.9475,117.37175
10.246202,-975.7654,150.96129
-190.21974,-2925.267,153.6578
-268.059,-5627.791,107.862404
-240.38231,-3182.7056,142.46675
33.437565,-342.46817,146.88011
-57.811825,-882.5553,149.49242
-249.3633,-4931.4526,134.81046
-170.59084,-4356.954,139.25203
-203.67622,-3245.095,113.920746
-140.1819,-3414.077,110.94452
-141.63397,-2243.361,143.91397
-33.404564,-427.89566,138.80095
89.7774,522.9561,152.13762
-347.8157,-5325.2085,131.21481
-289.76617,-2941.7986,120.92388
-195.9323,-2074.1821,148.1014
-192.6103,-1454.7314,137.3142
-198.76689,-1804.738,121.32216
-82.30451,-1741.8599,133.82335
-329.27264,-3738.7952,144.18823
-116.79758,-1942.5388,143.92563
69.21789,361.20813,141.22383
-56.517178,-1732.1104,114.91323
-115.76204,-3004.1138,135.09886
-167.43524,-1905.0432,157.05475
-65.0292,-1032.9049,129.35098
-87.63704,-818.9293,148.05234
-180.33855,-2413.818,130.48654
-112.72392,-3375.2493,138.6216
-90.3861,-2786.7524,118.144775
-169.46149,-3570.096,115.69758
-131.00162,-2636.1804,118.77259
-64.12387,-2689.0286,133.98888
25.553997,1018.9785,151.3287
-151.12274,-2845.1536,136.5312
-33.159878,-1147.5886,141.81921
-110.25801,-2183.9902,126.16946
-278.44354,-4144.136,136.85316
-52.87978,-1175.1371,137.62144
-166.23079,-1438.7952,147.95038
-177.37238,-2838.2703,141.98161
-261.97858,-4377.078,135.10938
160.5322,1462.9238,170.02779
-51.58109,-646.04626,162.72093
113.444664,398.09067,147.8941
-584.74585,-8168.606,148.55498
-37.266552,400.05112,156.91309
-573.9078,-6918.2603,121.57847
-199.19826,-3617.7795,113.8686
36.50792,1003.7519,146.2458
127.581665,940.46844,141.04407
-475.92728,-5508.5103,123.9966
-19.270208,68.15537,139.41693
-516.5566,-5844.3877,115.81862
-177.61632,-897.15967,156.09288
-463.819,-6145.6133,122.09318
-61.11304,-585.9491,132.90146
52.601513,-1645.9946,146.81134
-218.68417,-3424.2175,135.12672
-187.85251,-3056.6704,130.15552
70.18745,1003.71326,144.92345
-87.66574,-3183.608,117.59209
